nominal_coverage,dgp,functional,n,B,coverage,length,coverage_sd,length_sd,failed,method
0.95,DGPBeta_10_2,Q(0.05),4,100,0.9495,0.37134643788277,0.218985263099016,5.54667200875856e-17,0,exact
0.95,DGPExp_1,Q(0.05),4,100,0.9514,0.910645249350924,0.2150410757656,7.69303659970706e-17,0,exact
0.95,DGPLaplace_0_1,Q(0.05),4,100,0.9517,4.59160499383812,0.214410137751733,5.03474286814391e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.05),4,100,0.9515,1.22344167892623,0.214831015536686,1.55835019152159e-16,0,exact
0.95,DGPNorm_0_1,Q(0.05),4,100,0.9508,2.74625610285201,0.216296182129598,3.07079842222656e-16,0,exact
0.95,DGPBeta_1_1,Q(0.95),4,100,0.9497,0.593171120481061,0.218574215013452,1.25067838542108e-16,0,exact
0.95,DGPBeta_10_2,Q(0.95),4,100,0.9502,0.165394915077729,0.217542392349737,1.11227524589103e-16,0,exact
0.95,DGPExp_1,Q(0.95),4,100,0.9515,4.57367517368758,0.214831015536686,5.16622041796201e-16,0,exact
0.95,DGPLaplace_0_1,Q(0.95),4,100,0.9498,4.57763596453367,0.218368332119947,4.43844869138388e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.95),4,100,0.9537,11.509016169029,0.210144536147403,6.01373431366657e-16,0,exact
0.95,DGPNorm_0_1,Q(0.95),4,100,0.9498,2.76694849207407,0.218368332119947,2.36257255536134e-16,0,exact
0.95,DGPBeta_1_1,std,4,100,0.9503,0.302189657855632,0.217335301926186,5.72789675018959e-17,0,exact
0.95,DGPBeta_10_2,std,4,100,0.9516,0.145535096931207,0.214620703112772,6.96030419914836e-17,0,exact
0.95,DGPExp_1,std,4,100,0.9541,1.78001361982751,0.209278689208853,2.04146381042597e-16,0,exact
0.95,DGPLaplace_0_1,std,4,100,0.95,2.27488567503225,0.217955845241754,2.57967191833765e-16,0,exact
0.95,DGPLogNorm_0_1,std,4,100,0.9498,4.54734723838316,0.218368332119947,2.33823711553436e-16,0,exact
0.95,DGPNorm_0_1,std,4,100,0.9512,1.30373215308712,0.215460442588035,1.80139057718984e-16,0,exact
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,8,100,0.9457,1.29857292507177,0.226620046916786,1.29098231041791e-16,0,exact
0.95,DGPBeta_1_1,mean,8,100,0.9502,0.397566801318304,0.217542392349737,4.79127322108568e-17,0,exact
0.95,DGPBeta_10_2,mean,8,100,0.9506,0.143217042601337,0.216712566395314,6.03035603172963e-17,0,exact
0.95,DGPExp_1,mean,8,100,0.9521,1.38147351512712,0.213565331959805,1.78226509434841e-16,0,exact
0.95,DGPLaplace_0_1,mean,8,100,0.9552,1.98396267506359,0.20687493739932,1.29783915463126e-16,0,exact
0.95,DGPLogNorm_0_1,mean,8,100,0.948,2.85210901539546,0.222038127565987,2.57584621266097e-16,0,exact
0.95,DGPNorm_0_1,mean,8,100,0.9553,1.3956344050126,0.206654737710176,8.56858856890309e-17,0,exact
0.95,DGPBeta_1_1,median,8,100,0.9467,0.571616085412447,0.224642285457662,8.51302043150509e-17,0,exact
0.95,DGPBeta_10_2,median,8,100,0.9491,0.166250212543171,0.219804507238,7.26872149540326e-17,0,exact
0.95,DGPExp_1,median,8,100,0.9501,1.33653164813414,0.21774923989109,9.83333280935636e-17,0,exact
0.95,DGPLaplace_0_1,median,8,100,0.9516,1.76895946763096,0.214620703112772,1.53009112608654e-16,0,exact
0.95,DGPLogNorm_0_1,median,8,100,0.9514,1.82640775508588,0.2150410757656,1.68030304004675e-16,0,exact
0.95,DGPNorm_0_1,median,8,100,0.9466,1.61203582417711,0.224841044628277,1.57440472293957e-16,0,exact
0.95,DGPBeta_1_1,Q(0.05),8,100,0.953,0.365972093523037,0.21164942605156,4.98019025112287e-17,0,exact
0.95,DGPBeta_10_2,Q(0.05),8,100,0.9473,0.345397060489071,0.223445077749046,4.78000378827473e-17,0,exact
0.95,DGPExp_1,Q(0.05),8,100,0.9485,0.458659228431479,0.22102632255803,5.75634185628678e-17,0,exact
0.95,DGPLaplace_0_1,Q(0.05),8,100,0.9501,4.78979096776601,0.21774923989109,4.99462475574827e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.05),8,100,0.9522,0.649403327250191,0.213353490646854,8.11415378706802e-17,0,exact
0.95,DGPNorm_0_1,Q(0.05),8,100,0.9494,2.40242575462092,0.219190429636981,2.91527940117102e-16,0,exact
0.95,DGPBeta_1_1,Q(0.95),8,100,0.9464,0.364584952089743,0.225237903584901,1.18708975246224e-16,0,exact
0.95,DGPBeta_10_2,Q(0.95),8,100,0.9526,0.107932131037661,0.212503542971823,1.23229664596527e-16,0,exact
0.95,DGPExp_1,Q(0.95),8,100,0.9524,4.78706507680896,0.212929034838811,3.50482420009314e-16,0,exact
0.95,DGPLaplace_0_1,Q(0.95),8,100,0.9429,4.75082685280083,0.232045199255338,5.08619071759982e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.95),8,100,0.9506,14.1134249049138,0.216712566395314,1.24680671330624e-15,0,exact
0.95,DGPNorm_0_1,Q(0.95),8,100,0.9486,2.39751413385276,0.220823269361789,3.14880944587914e-16,0,exact
0.95,DGPBeta_1_1,std,8,100,0.9456,0.202724908662438,0.226816632058714,3.8583177701923e-17,0,exact
0.95,DGPBeta_10_2,std,8,100,0.9525,0.111266256917483,0.212716418800907,3.72427189429574e-17,0,exact
0.95,DGPExp_1,std,8,100,0.9481,1.50692040990341,0.221836225921541,1.84025109375596e-16,0,exact
0.95,DGPLaplace_0_1,std,8,100,0.9507,1.84206168512424,0.216504497458464,2.21321711051781e-16,0,exact
0.95,DGPLogNorm_0_1,std,8,100,0.9555,4.44399320101453,0.206213487435328,4.94302190782651e-16,0,exact
0.95,DGPNorm_0_1,std,8,100,0.9488,0.958087573582708,0.220416465677667,1.24752035084301e-16,0,exact
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,16,100,0.95,0.886167334906948,0.217955845241754,1.03046769041392e-16,0,exact
0.95,DGPBeta_1_1,mean,16,100,0.9466,0.282698236574242,0.224841044628277,4.16724380984511e-17,0,exact
0.95,DGPBeta_10_2,mean,16,100,0.9509,0.101382000145847,0.216087619696128,4.10352699993492e-17,0,exact
0.95,DGPExp_1,mean,16,100,0.9504,0.971689424151764,0.217127967925474,1.54384620234406e-16,0,exact
0.95,DGPLaplace_0_1,mean,16,100,0.9505,1.39416890521521,0.216920389649163,1.45966795717965e-16,0,exact
0.95,DGPLogNorm_0_1,mean,16,100,0.9517,2.05092324079733,0.214410137751733,3.0691922719926e-16,0,exact
0.95,DGPNorm_0_1,mean,16,100,0.9502,0.981637055849497,0.217542392349737,6.14376419778783e-17,0,exact
0.95,DGPBeta_1_1,median,16,100,0.9516,0.442537158973753,0.214620703112772,4.56937287972967e-17,0,exact
0.95,DGPBeta_10_2,median,16,100,0.9548,0.122627333361738,0.207752920864215,6.44726807806214e-17,0,exact
0.95,DGPExp_1,median,16,100,0.9478,0.956890709579426,0.222441246199533,1.24484952753805e-16,0,exact
0.95,DGPLaplace_0_1,median,16,100,0.947,1.18581745640896,0.224044682155056,6.38965058580266e-17,0,exact
0.95,DGPLogNorm_0_1,median,16,100,0.9502,1.26186810018244,0.217542392349737,1.24786615014305e-16,0,exact
0.95,DGPNorm_0_1,median,16,100,0.948,1.17853008997222,0.222038127565987,1.45000847062025e-16,0,exact
0.95,DGPBeta_1_1,Q(0.05),16,100,0.9515,0.207042946928659,0.214831015536686,5.53276427911169e-17,0,exact
0.95,DGPBeta_10_2,Q(0.05),16,100,0.947,0.295470901879987,0.224044682155056,6.42020425782218e-17,0,exact
0.95,DGPExp_1,Q(0.05),16,100,0.9472,0.236716433381904,0.22364516922163,4.06476066833987e-17,0,exact
0.95,DGPLaplace_0_1,Q(0.05),16,100,0.9533,4.42571540260116,0.211006071846844,6.13645635655143e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.05),16,100,0.9532,0.381665900654209,0.211220788328569,6.9134344265032e-17,0,exact
0.95,DGPNorm_0_1,Q(0.05),16,100,0.9458,1.97735102943976,0.226423246926359,2.33052728585698e-16,0,exact
0.95,DGPBeta_1_1,Q(0.95),16,100,0.9517,0.207480429400592,0.214410137751733,1.23563077786985e-16,0,exact
0.95,DGPBeta_10_2,Q(0.95),16,100,0.9485,0.069885385955446,0.22102632255803,1.18175577698155e-16,0,exact
0.95,DGPExp_1,Q(0.95),16,100,0.9433,4.436712837404,0.231280044633999,3.19019175124193e-16,0,exact
0.95,DGPLaplace_0_1,Q(0.95),16,100,0.9516,4.39331295491469,0.214620703112772,5.41014478090509e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.95),16,100,0.9504,15.0252859252568,0.217127967925474,9.29201655317886e-16,0,exact
0.95,DGPNorm_0_1,Q(0.95),16,100,0.9481,1.97853157123299,0.221836225921541,2.17104173447934e-16,0,exact
0.95,DGPBeta_1_1,std,16,100,0.9503,0.134027639892274,0.217335301926186,5.10713042843391e-17,0,exact
0.95,DGPBeta_10_2,std,16,100,0.9537,0.0818486805393133,0.210144536147403,2.52931284336946e-17,0,exact
0.95,DGPExp_1,std,16,100,0.9525,1.20403123681827,0.212716418800907,1.76363124216761e-16,0,exact
0.95,DGPLaplace_0_1,std,16,100,0.9475,1.41057022912098,0.223044221786818,2.02034088364212e-16,0,exact
0.95,DGPLogNorm_0_1,std,16,100,0.9487,4.04112831808296,0.220619983949169,2.60175007968559e-16,0,exact
0.95,DGPNorm_0_1,std,16,100,0.9499,0.68421010774688,0.218162209089813,1.42137336585871e-16,0,exact
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,32,100,0.9529,0.617570482499056,0.211863348901741,8.27734804673912e-17,0,exact
0.95,DGPBeta_1_1,mean,32,100,0.9497,0.200495630399669,0.218574215013452,3.81130500920329e-17,0,exact
0.95,DGPBeta_10_2,mean,32,100,0.9493,0.0716126099494125,0.219395358730177,1.57800229443051e-17,0,exact
0.95,DGPExp_1,mean,32,100,0.9485,0.693024732151026,0.22102632255803,1.10320574332763e-16,0,exact
0.95,DGPLaplace_0_1,mean,32,100,0.9513,0.981229216156818,0.215250884537856,5.90851809802096e-17,0,exact
0.95,DGPLogNorm_0_1,mean,32,100,0.9489,1.47904267656471,0.220212713901665,2.42112013499184e-16,0,exact
0.95,DGPNorm_0_1,mean,32,100,0.9499,0.694419935325649,0.218162209089813,8.53037919977321e-17,0,exact
0.95,DGPBeta_1_1,median,32,100,0.9506,0.326431700405515,0.216712566395314,6.22672278298937e-17,0,exact
0.95,DGPBeta_10_2,median,32,100,0.9493,0.0873819328756191,0.219395358730177,5.21594630801254e-17,0,exact
0.95,DGPExp_1,median,32,100,0.9487,0.68004324067887,0.220619983949169,1.00638037899404e-16,0,exact
0.95,DGPLaplace_0_1,median,32,100,0.9528,0.802294374133248,0.212077008809929,4.91541263278359e-17,0,exact
0.95,DGPLogNorm_0_1,median,32,100,0.9463,0.873015576565726,0.225436004531694,1.22503527471356e-16,0,exact
0.95,DGPNorm_0_1,median,32,100,0.9475,0.850848748882677,0.223044221786818,5.24892913366336e-17,0,exact
0.95,DGPBeta_1_1,Q(0.05),32,100,0.949,0.15141154540089,0.220008727972411,5.71011406530999e-17,0,exact
0.95,DGPBeta_10_2,Q(0.05),32,100,0.9493,0.215634363263627,0.219395358730177,2.02682860370777e-17,0,exact
0.95,DGPExp_1,Q(0.05),32,100,0.9485,0.163843254489211,0.22102632255803,5.67634993429273e-17,0,exact
0.95,DGPLaplace_0_1,Q(0.05),32,100,0.9507,3.04674924229867,0.216504497458464,4.11923812510445e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.05),32,100,0.9515,0.279538681443778,0.214831015536686,7.44880237458869e-17,0,exact
0.95,DGPNorm_0_1,Q(0.05),32,100,0.9476,1.4265880355689,0.222843456086536,2.44946671194427e-16,0,exact
0.95,DGPBeta_1_1,Q(0.95),32,100,0.9461,0.151371552544449,0.225831552244143,1.15959013028875e-16,0,exact
0.95,DGPBeta_10_2,Q(0.95),32,100,0.9519,0.053075957236352,0.213988245230689,1.01628398679369e-16,0,exact
0.95,DGPExp_1,Q(0.95),32,100,0.9484,3.06224038047131,0.221229144177306,2.80880721873348e-16,0,exact
0.95,DGPLaplace_0_1,Q(0.95),32,100,0.9484,3.04930906332851,0.221229144177306,2.71707640139594e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.95),32,100,0.9461,8.79564233564248,0.225831552244143,7.68197220642132e-16,0,exact
0.95,DGPNorm_0_1,Q(0.95),32,100,0.9512,1.43375118349474,0.215460442588035,2.22222187362633e-16,0,exact
0.95,DGPBeta_1_1,std,32,100,0.949,0.0914741937182162,0.220008727972411,4.78886057516953e-17,0,exact
0.95,DGPBeta_10_2,std,32,100,0.947,0.0587852971467905,0.224044682155056,4.8235860775443e-17,0,exact
0.95,DGPExp_1,std,32,100,0.9499,0.895538578767657,0.218162209089813,1.19961473085318e-16,0,exact
0.95,DGPLaplace_0_1,std,32,100,0.9436,1.03580718169024,0.230704058126951,1.79974747203443e-16,0,exact
0.95,DGPLogNorm_0_1,std,32,100,0.9498,3.49483899773885,0.218368332119947,3.52838065284781e-16,0,exact
0.95,DGPNorm_0_1,std,32,100,0.9489,0.487585699524211,0.220212713901665,1.41084033788917e-16,0,exact
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,64,100,0.9519,0.432971325116035,0.213988245230689,5.36248443556304e-17,0,exact
0.95,DGPBeta_1_1,mean,64,100,0.9538,0.141154735869782,0.209928480670679,3.6588689806675e-17,0,exact
0.95,DGPBeta_10_2,mean,64,100,0.9471,0.0504422611059889,0.223845037157552,2.48265828926521e-18,0,exact
0.95,DGPExp_1,mean,64,100,0.9513,0.490367966195864,0.215250884537856,1.20779475884732e-16,0,exact
0.95,DGPLaplace_0_1,mean,64,100,0.9491,0.69369257467444,0.219804507238,7.37395485632044e-17,0,exact
0.95,DGPLogNorm_0_1,mean,64,100,0.9492,1.05450537245503,0.21960005104335,1.97654528614148e-16,0,exact
0.95,DGPNorm_0_1,mean,64,100,0.9532,0.491078829962113,0.211220788328569,5.54611636918704e-17,0,exact
0.95,DGPBeta_1_1,median,64,100,0.95,0.238247201620193,0.217955845241754,4.78282363585714e-17,0,exact
0.95,DGPBeta_10_2,median,64,100,0.9485,0.0631205596381599,0.22102632255803,3.12065308010783e-17,0,exact
0.95,DGPExp_1,median,64,100,0.9505,0.486483227272819,0.216920389649163,7.15957501360424e-17,0,exact
0.95,DGPLaplace_0_1,median,64,100,0.9508,0.54601864956192,0.216296182129598,6.50437519921398e-17,0,exact
0.95,DGPLogNorm_0_1,median,64,100,0.9515,0.618030572470677,0.214831015536686,1.3781772623927e-16,0,exact
0.95,DGPNorm_0_1,median,64,100,0.9493,0.610284787187691,0.219395358730177,7.6464263176602e-17,0,exact
0.95,DGPBeta_1_1,Q(0.05),64,100,0.9529,0.103642074919452,0.211863348901741,6.47850144387353e-17,0,exact
0.95,DGPBeta_10_2,Q(0.05),64,100,0.9483,0.15122583425091,0.22143173485596,8.67155260673305e-18,0,exact
0.95,DGPExp_1,Q(0.05),64,100,0.951,0.11133042649034,0.215878809441864,5.91977036575789e-17,0,exact
0.95,DGPLaplace_0_1,Q(0.05),64,100,0.9489,2.10464684415671,0.220212713901665,3.16474181424897e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.05),64,100,0.9522,0.192339007859311,0.213353490646854,4.14592784494391e-17,0,exact
0.95,DGPNorm_0_1,Q(0.05),64,100,0.9488,0.99942345353145,0.220416465677667,2.14539602341285e-16,0,exact
0.95,DGPBeta_1_1,Q(0.95),64,100,0.9506,0.103730398997207,0.216712566395314,1.08375925650505e-16,0,exact
0.95,DGPBeta_10_2,Q(0.95),64,100,0.9519,0.03721733142935,0.213988245230689,6.03757025706353e-17,0,exact
0.95,DGPExp_1,Q(0.95),64,100,0.9502,2.11196288633212,0.217542392349737,3.25203597893512e-16,0,exact
0.95,DGPLaplace_0_1,Q(0.95),64,100,0.9506,2.10279212893561,0.216712566395314,3.48224133478975e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.95),64,100,0.9514,5.73722576445689,0.2150410757656,5.61972064804055e-16,0,exact
0.95,DGPNorm_0_1,Q(0.95),64,100,0.9521,1.00513264926258,0.213565331959805,2.3823172921552e-16,0,exact
0.95,DGPBeta_1_1,std,64,100,0.9517,0.0640597497174284,0.214410137751733,2.87884006793067e-17,0,exact
0.95,DGPBeta_10_2,std,64,100,0.9507,0.0418987874190782,0.216504497458464,4.25347164343232e-17,0,exact
0.95,DGPExp_1,std,64,100,0.9478,0.66074588002009,0.222441246199533,1.44331939826961e-16,0,exact
0.95,DGPLaplace_0_1,std,64,100,0.9527,0.758249332598224,0.212290406570038,1.76132314373894e-16,0,exact
0.95,DGPLogNorm_0_1,std,64,100,0.9518,2.87464580345371,0.214199318707631,3.26051587854323e-16,0,exact
0.95,DGPNorm_0_1,std,64,100,0.9479,0.344862859801963,0.222239800784885,1.05925460616231e-16,0,exact
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,128,100,0.9472,0.304146870918256,0.22364516922163,5.9152948204631e-17,0,exact
0.95,DGPBeta_1_1,mean,128,100,0.9502,0.100275509613247,0.217542392349737,3.59685695968842e-17,0,exact
0.95,DGPBeta_10_2,mean,128,100,0.9483,0.0358428966327028,0.22143173485596,1.11027853994007e-18,0,exact
0.95,DGPExp_1,mean,128,100,0.9493,0.345684597637253,0.219395358730177,1.01764765920963e-16,0,exact
0.95,DGPLaplace_0_1,mean,128,100,0.9513,0.49157236002475,0.215250884537856,5.69579383809208e-17,0,exact
0.95,DGPLogNorm_0_1,mean,128,100,0.9496,0.749805610867023,0.218779858448273,1.95875288410484e-16,0,exact
0.95,DGPNorm_0_1,mean,128,100,0.9474,0.344443355310066,0.223244762138739,4.93418576018032e-17,0,exact
0.95,DGPBeta_1_1,median,128,100,0.95,0.170851603068461,0.217955845241754,3.4275073592155e-17,0,exact
0.95,DGPBeta_10_2,median,128,100,0.9509,0.0447927358033352,0.216087619696128,5.97903291940195e-18,0,exact
0.95,DGPExp_1,median,128,100,0.9526,0.345895165587476,0.212503542971823,5.06395352171808e-17,0,exact
0.95,DGPLaplace_0_1,median,128,100,0.95,0.3754864034247,0.217955845241754,5.94336157328372e-17,0,exact
0.95,DGPLogNorm_0_1,median,128,100,0.9502,0.435991445826442,0.217542392349737,1.06521664585593e-16,0,exact
0.95,DGPNorm_0_1,median,128,100,0.9496,0.431349598905289,0.218779858448273,5.23334709888583e-17,0,exact
0.95,DGPBeta_1_1,Q(0.05),128,100,0.9484,0.0745588276693302,0.221229144177306,6.98743999094536e-17,0,exact
0.95,DGPBeta_10_2,Q(0.05),128,100,0.948,0.108831600727661,0.222038127565987,2.54396772588021e-18,0,exact
0.95,DGPExp_1,Q(0.05),128,100,0.9502,0.0791736556915082,0.217542392349737,6.61204429739249e-17,0,exact
0.95,DGPLaplace_0_1,Q(0.05),128,100,0.9456,1.50793734853778,0.226816632058714,2.22344193014858e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.05),128,100,0.9528,0.139426553890654,0.212077008809929,5.34363000943363e-17,0,exact
0.95,DGPNorm_0_1,Q(0.05),128,100,0.953,0.722497792616927,0.21164942605156,2.28965171274807e-16,0,exact
0.95,DGPBeta_1_1,Q(0.95),128,100,0.9466,0.0745259393257317,0.224841044628277,1.14320955476841e-16,0,exact
0.95,DGPBeta_10_2,Q(0.95),128,100,0.9495,0.0272818038928921,0.218985263099016,1.25983059961951e-16,0,exact
0.95,DGPExp_1,Q(0.95),128,100,0.9505,1.49773429440118,0.216920389649163,2.90969246144245e-16,0,exact
0.95,DGPLaplace_0_1,Q(0.95),128,100,0.9474,1.50325164938374,0.223244762138739,3.05373024783706e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.95),128,100,0.9503,3.91107961372879,0.217335301926186,3.4938332878282e-16,0,exact
0.95,DGPNorm_0_1,Q(0.95),128,100,0.9473,0.724892495370146,0.223445077749046,2.21135043915837e-16,0,exact
0.95,DGPBeta_1_1,std,128,100,0.9484,0.0450537060949469,0.221229144177306,3.0328849106921e-17,0,exact
0.95,DGPBeta_10_2,std,128,100,0.9529,0.0298275212186875,0.211863348901741,4.99380964101422e-17,0,exact
0.95,DGPExp_1,std,128,100,0.9487,0.47617929746573,0.220619983949169,9.47696066622577e-17,0,exact
0.95,DGPLaplace_0_1,std,128,100,0.9463,0.541519060141089,0.225436004531694,1.38784817492509e-16,0,exact
0.95,DGPLogNorm_0_1,std,128,100,0.95,2.35662253865919,0.217955845241754,2.19689308379168e-16,0,exact
0.95,DGPNorm_0_1,std,128,100,0.9513,0.24544206086341,0.215250884537856,1.14234659215835e-16,0,exact
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,256,100,0.9524,0.214096055900094,0.212929034838811,3.01415574832709e-17,0,exact
0.95,DGPBeta_1_1,mean,256,100,0.9508,0.0705060972379021,0.216296182129598,3.66644167379247e-17,0,exact
0.95,DGPBeta_10_2,mean,256,100,0.9498,0.0254842157490339,0.218368332119947,0,0,exact
0.95,DGPExp_1,mean,256,100,0.9472,0.244625241803412,0.22364516922163,9.94086884744477e-17,0,exact
0.95,DGPLaplace_0_1,mean,256,100,0.9525,0.346760165489593,0.212716418800907,5.15532826167077e-17,0,exact
0.95,DGPLogNorm_0_1,mean,256,100,0.953,0.528518267835546,0.21164942605156,1.92929865968472e-16,0,exact
0.95,DGPNorm_0_1,mean,256,100,0.9475,0.244907549324326,0.223044221786818,5.79642229561098e-17,0,exact
0.95,DGPBeta_1_1,median,256,100,0.9549,0.121479702733204,0.20753384550406,3.37883317400161e-17,0,exact
0.95,DGPBeta_10_2,median,256,100,0.9509,0.0316231621618757,0.216087619696128,0,0,exact
0.95,DGPExp_1,median,256,100,0.9461,0.243547470911932,0.225831552244143,2.55484718133032e-17,0,exact
0.95,DGPLaplace_0_1,median,256,100,0.9511,0.261458082886171,0.215669750646989,5.98701681391507e-17,0,exact
0.95,DGPLogNorm_0_1,median,256,100,0.9496,0.307931833998022,0.218779858448273,1.06875483766419e-16,0,exact
0.95,DGPNorm_0_1,median,256,100,0.9555,0.306611187364528,0.206213487435328,5.36851534779952e-17,0,exact
0.95,DGPBeta_1_1,Q(0.05),256,100,0.9519,0.0534219475589183,0.213988245230689,4.53060693150045e-17,0,exact
0.95,DGPBeta_10_2,Q(0.05),256,100,0.9508,0.0780861825593144,0.216296182129598,5.55139269970036e-19,0,exact
0.95,DGPExp_1,Q(0.05),256,100,0.9514,0.0560990143538145,0.2150410757656,5.19468346035131e-17,0,exact
0.95,DGPLaplace_0_1,Q(0.05),256,100,0.9518,1.06828139410709,0.214199318707631,1.84533503957981e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.05),256,100,0.9514,0.0987804646250107,0.2150410757656,3.82258336095631e-17,0,exact
0.95,DGPNorm_0_1,Q(0.05),256,100,0.9459,0.515217987512717,0.226226231526724,2.31574934162243e-16,0,exact
0.95,DGPBeta_1_1,Q(0.95),256,100,0.9475,0.0532304061346528,0.223044221786818,3.7879866153363e-17,0,exact
0.95,DGPBeta_10_2,Q(0.95),256,100,0.9525,0.0196173595071937,0.212716418800907,9.7862094455604e-17,0,exact
0.95,DGPExp_1,Q(0.95),256,100,0.9503,1.07732259241673,0.217335301926186,3.54601482472075e-16,0,exact
0.95,DGPLaplace_0_1,Q(0.95),256,100,0.9548,1.07597399966595,0.207752920864215,2.42132378727256e-16,0,exact
0.95,DGPLogNorm_0_1,Q(0.95),256,100,0.9466,2.7188125864121,0.224841044628277,6.60831220776301e-16,0,exact
0.95,DGPNorm_0_1,Q(0.95),256,100,0.9465,0.515171290301854,0.225039583810111,1.95093348009869e-16,0,exact
0.95,DGPBeta_1_1,std,256,100,0.9488,0.0316844369799919,0.220416465677667,1.4422941312972e-17,0,exact
0.95,DGPBeta_10_2,std,256,100,0.9513,0.0210919972511209,0.215250884537856,4.99216531536078e-17,0,exact
0.95,DGPExp_1,std,256,100,0.9499,0.343015914770232,0.218162209089813,9.30318017718751e-17,0,exact
0.95,DGPLaplace_0_1,std,256,100,0.9543,0.385377047577497,0.208844132278498,1.36098593758769e-16,0,exact
0.95,DGPLogNorm_0_1,std,256,100,0.9481,1.87459835399295,0.221836225921541,2.67381260429446e-16,0,exact
0.95,DGPNorm_0_1,std,256,100,0.9493,0.173542011722145,0.219395358730177,1.10621860030774e-16,0,exact
0.95,DGPBiNorm-1_1_2.0_0.5_1.0,corr,4,1000,0.949,1.85807602302685,0.220008727972411,2.10461490186179e-16,0,exact
0.95,DGPBeta_1_1,mean,4,1000,0.9501,0.562694984525474,0.21774923989109,7.28650691685325e-17,0,exact
0.95,DGPBeta_10_2,mean,4,1000,0.9486,0.200962843228194,0.220823269361789,7.5392736450904e-17,0,exact
0.95,DGPExp_1,mean,4,1000,0.9521,1.92826754305106,0.213565331959805,1.72576004762641e-16,0,exact
0.95,DGPLaplace_0_1,mean,4,1000,0.9488,2.83234745387171,0.220416465677667,1.60679976751462e-16,0,exact
0.95,DGPLogNorm_0_1,mean,4,1000,0.952,3.91597496172727,0.213776916567261,2.48424668244707e-16,0,exact
0.95,DGPNorm_0_1,mean,4,1000,0.9473,1.94611522115087,0.223445077749046,1.74239460651142e-16,0,exact
