alpha,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.25825711561531683,0.12175977517878689,,,,,,-0.5315228758709625
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.33722003434588543,0.5740401280845047,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.1399102194593795,-0.4555212713779786,,,,,,-1.3985657460818994
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.30782931449880313,-0.011266111775096732,,,,,,-6.200410616483729
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.17007254213044376,-0.24684485065554884,,,,,,-8.207904045022568
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.5691793242428458,-1.3440485336187404,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4269260097778189,0.4036805148825764,,,,,,0.03595182523321183
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5373018697907883,0.6614591971538366,,,,,,0.88771408913976
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.40191615733309227,-0.1301148752133423,,,,,,0.6999652351043917
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.7850891056720037,0.1059740754287013,,,,,,-0.7322444042686822
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.4073963909667138,-0.9780655313563649,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.38155172756772116,0.3427261686493679,,,,,,0.14782973687056522
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6054875882217181,-0.09861696684513577,,,,,,-0.09881938351803643
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3761358739238889,0.5590858875287905,,,,,,0.623599191027363
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.08367772383171634,0.3143137578994176,,,,,,0.2695119123730392
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5963990632618356,-0.4880014741479376,,,,,,-0.7111692584264372
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.07631868894718385,-0.10417100505490406,,,,,,-5.682199982296363
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5919784420975165,-0.4958588564721633,,,,,,-2.64553765435895
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5288895453162883,0.6859115877261482,,,,,,0.5805198053301808
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.0594386494855077,-0.106849759380796,,,,,,-4.790998609333503
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2530438019327086,-0.35172436364142123,,,,,,-3.097566330739296
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4104318365484013,0.5666080393626884,,,,,,0.4848423020583531
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.08184270124469517,0.26394142490190586,,,,,,0.5496316316402194
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.254468876396007,0.47712764703848076,,,,,,0.07537383491464356
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.25983285759940655,0.33478226806671274,,,,,,-0.4162614303136344
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5616152251336954,-0.2430763529086033,,,,,,0.9033788280028335
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8624057327903809,-0.8363536459272478,,,,,,-1.8259107430450356
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5753518092341341,0.6621272153799868,,,,,,0.40005867129856787
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.052925575434642824,0.37199054414103827,,,,,,0.25557506626021076
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.21300930852989586,0.1864973644978177,,,,,,0.4029899032274619
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.0619247003268173,-0.6802966083309564,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.035919999376156975,0.10222994860718032,,,,,,1.0332613065461174
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.13508763039178184,0.12773562970602437,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.7491984617957959,-1.1558314278395727,,,,,,-2.555954011272659
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.017050244552850424,0.3487301431016103,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.9149235039318904,-0.394136176181314,,,,,,-0.10797988179333484
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.029055042255514918,0.17821876578698692,,,,,,-0.4776386030865605
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.29911671232428105,0.5145346608093861,,,,,,0.7183126032522796
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.9758833057369118,-0.3348008680293477,,,,,,-0.5763828876415555
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3379855879587854,0.030049627238149412,,,,,,-0.27011592553035735
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.13706755879107313,0.4825915151209267,,,,,,0.11076695358617794
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.10933598486755325,0.037213767536885545,,,,,,-0.6113345597134845
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.1668205967996579,-0.0993111491861921,,,,,,-1.6977548582865583
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.1549462417859674,0.5173866590704297,,,,,,0.2212962917826784
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.34479085649369456,-0.422815217886771,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.31230251984411095,0.23167123511487056,,,,,,0.1895444186017522
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.31858995911637367,0.17920681169829167,,,,,,0.6191288672066376
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.47641407395595303,-0.5281067582863537,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.37027071877544104,0.6143680592608171,,,,,,-0.1404116538493394
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.7430383652371491,-0.7836702458613751,,,,,,-0.1059013355251246
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5438926805199071,0.6166308357389726,,,,,,0.6810903762133707
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5547748527120815,-0.01749259233797562,,,,,,0.12763061442886436
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8901535272414003,-0.1921092540428766,,,,,,-0.26120187018787755
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2503623365124954,0.26406231438232475,,,,,,-0.5941758276584381
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5344544846620616,0.5569003343010994,,,,,,0.31848977940080736
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.7772179057617976,-0.4571684431788805,,,,,,0.5868135990786991
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.21902819729319334,-0.012730177162576461,,,,,,0.5018681627957423
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2293339541991921,-0.04983948036639774,,,,,,-0.057138415061986025
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.43346852590052,-0.34618431888156853,,,,,,-0.9553495093925994
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2694236245037944,0.11912115802290879,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.0346689026286402,0.05078613895654149,,,,,,-0.05167120481719456
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.12425262971634599,0.5057565502451742,,,,,,0.4479345937139533
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.03096775561025389,0.194417061529087,,,,,,0.39052657566650406
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2660119419927395,0.5332416468250617,,,,,,0.8222929646997312
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5043086352606772,-0.3020979356793173,,,,,,0.1373179108727064
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.06305929503298668,0.16783497552448012,,,,,,0.5435714051117571
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.12285417497139006,-0.21294003813829976,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5172794649149144,0.021497602306024488,,,,,,-1.0795948950024794
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.004377038802944044,0.2517872040092516,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5422628191468934,-0.22401678076668147,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3011334413968041,-0.016240081257468175,,,,,,0.1085775343633803
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.1311192328062103,0.12607027679446414,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.263605293468411,0.4257205724818769,,,,,,0.40262441832966456
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.26654492545171593,0.47143653294022886,,,,,,-0.07250272252381595
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8495523798222565,-0.5557847347862998,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.950747855937542,-0.8217573366235658,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.05431993125937051,0.03743098266172451,,,,,,0.31650029117716416
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2723286688265052,-0.10506835964978056,,,,,,-0.09151843309724073
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4362855898892306,0.5089083985550535,,,,,,0.6141484039865739
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.007127888642740388,0.5095611099384998,,,,,,0.3049384067788332
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.056661187061763485,0.4903242739741859,,,,,,0.6727078232064132
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8489701422851104,-0.696623042900893,,,,,,0.02798615804292437
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.220030674575533,-1.2921866805466296,,,,,,-4.899659719971569
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3972225303954495,0.2723885909621203,,,,,,0.015720939293837333
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.1050691748063266,0.17198294312131446,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.41136464245048265,0.12646676646740856,,,,,,0.13986594324852453
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.025307655672926366,0.39098978469622125,,,,,,-0.6243685971578354
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5016392500462523,0.6331080475593859,,,,,,0.8327971518843444
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4924606628840025,0.05955222816852945,,,,,,-0.6358845943148084
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.44571290928560015,0.41434626524409146,,,,,,0.7431506639174689
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.3378673420924505,-0.5848772401487481,,,,,,0.11736102852399
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.9985451781940371,-0.6038555621077515,,,,,,-0.1395191463587635
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.12627105009298756,-0.13759587112616722,,,,,,-0.17343726009662763
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8781708447477852,-0.36246998079052006,,,,,,-0.3191415952323984
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.608188234945914,-0.4638562444172145,,,,,,-0.1601962361106819
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.06937061383472187,0.21823266732024182,,,,,,0.2722795699178827
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8310685373252238,0.22320009873731772,,,,,,0.2680839384142921
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.128571539228434,0.541364773408144,,,,,,0.6114703523911202
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.31208680314639403,0.274899559500699,,,,,,-0.801709931809365
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.47272360771222977,0.6747487230758793,,,,,,0.44225228870721756
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6683263304927269,-0.45482368390835015,,,,,,0.16041846289235795
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.08925444642617353,0.30322540451751123,,,,,,0.23202855846148118
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2609831129033793,-0.21322649922057124,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6508206039947095,-0.36300909469010767,,,,,,0.5071924876708577
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.08940306578051382,0.2972705912883641,,,,,,0.515011297259883
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6257299961663518,-0.15851443696566525,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.49099408564296815,0.49047910107972326,,,,,,0.2997580028452072
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.604361517659973,-0.4490595364671037,,,,,,-0.12674394850136772
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.11145774481294346,0.21503204224810868,,,,,,0.22140520670803288
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.3171614243138465,-0.043190264643289844,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.25741095702621486,-0.308834096425989,,,,,,-0.2209206298275641
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.38518968831245504,0.01913547399149418,,,,,,0.3171601188798949
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.890198569809627,-0.5684271355544759,,,,,,-0.30117536256183264
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2535311688383737,0.17907136880510688,,,,,,0.2884245457824117
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.03357620057840904,0.6056191461387892,,,,,,-1.2924590848787365
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.18840381046930843,0.4255226745173445,,,,,,0.36906296882175926
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.49906377504565436,-0.38331496460009973,,,,,,-0.18697291591316034
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4221012577345906,0.45166927209412133,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.036428863461862804,0.3360626853909616,,,,,,0.5522644986641234
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.38059382796110963,0.516345314631014,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4559881119797371,-0.2883815346926716,,,,,,0.03778805744933489
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.048398516732021335,-0.002116286279226165,,,,,,0.09386609221173414
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.08156921942021556,-0.05804448647296323,,,,,,0.2305692848017017
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.012724440631855183,0.22329395118253714,,,,,,0.7104432062452302
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.48368962108856495,-0.10793430651029501,,,,,,-1.4828453025189083
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.609199263813863,-0.016770207375777686,,,,,,-2.5805567202578694
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.20560145525327234,-0.02425240993928357,,,,,,0.30482907097392853
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.0501434193110295,-0.010820265886892333,,,,,,-11.632053862422799
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.1399241311942081,0.24801211160842873,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.030590958548821323,0.1442723722461099,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.9087608915454788,0.015548863675643433,,,,,,-0.040108273470298106
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2787945177732937,0.48552709562911095,,,,,,0.7238899158550447
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.43147140846175347,0.5384310493486881,,,,,,0.8579811149198164
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6673095546427583,-0.6048554586283852,,,,,,-1.3344999735343879
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.10547369977317111,0.2883595619251631,,,,,,0.6559180805250249
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.015420947678536301,0.43752321319400084,,,,,,0.5816566669985086
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3457816587528719,0.5347064568055411,,,,,,0.586106338544921
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.17783640580619275,-0.23682140155409903,,,,,,0.12918035590807309
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.04389063637743562,-0.020943470297064115,,,,,,-1.8380707781113497
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.546427213025057,-0.6523859258093792,,,,,,-0.7612728464460312
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.19154903415426405,0.1292311899945885,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3250786279650731,0.364453490899989,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.15159838510099055,0.017501130608600812,,,,,,0.066957956491285
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.22829465330363985,0.20430333073517415,,,,,,0.5651251543553799
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.0223244259700548,-0.4362475783579305,,,,,,0.10537098143901091
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3625628395245992,0.579468128551524,,,,,,0.29188715219365113
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.33639443887203724,0.3395943373860155,,,,,,0.3020356806170237
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6135106516259332,-0.5527457707394001,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.1717873507889558,0.15018697977937467,,,,,,0.0825883021832039
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5642515863285809,-0.02897597485487058,,,,,,-0.1917385289549176
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.439351893763236,-0.1107343556739745,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5353346318732024,0.6063111788888086,,,,,,0.2395255875773672
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.21530970820274775,0.5209278600923665,,,,,,0.656814284736248
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.30823929619255797,0.3875186701446074,,,,,,0.49829287022065005
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4823520626571498,-0.5970334611222394,,,,,,-6.563004428709141
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.1926721033696055,0.38028198589719686,,,,,,0.4779869381221886
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.24073263003008555,0.48971855428979394,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.2697537341258396,-0.05998573394986484,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.06072860898504473,0.03196612025143364,,,,,,-0.3547353571603078
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.22491213944104782,0.2660548040799667,,,,,,0.4633869195581269
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.257199538620634,0.020320673749522344,,,,,,0.2649307181975206
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.06984766106560358,0.39063480137695894,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.7620597146510639,-0.002332287211191497,,,,,,-0.9767064359012951
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.004764890788603315,0.23553503147956056,,,,,,0.5473962680552643
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.4510696305091735,-0.37670247184540684,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.7803070160093615,-0.21542036435094136,,,,,,-1.2933833367190843
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.48680547404461727,-0.4227774292010966,,,,,,0.44038840838670446
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.04942796468885979,0.3133362233550525,,,,,,-0.9078332958284239
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.7377616508572085,0.03706070111782178,,,,,,0.5560027223236724
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.13961207554794552,0.23068438732381513,,,,,,0.6408357641601008
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6259978254798115,0.6413516380198259,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.05315486969367855,0.06982429949998314,,,,,,-1.4726514996144595
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.158963866398783,-1.2519246627303189,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.09277231217194404,0.2155501233061623,,,,,,-2.2719976194784253
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-1.2250567366927507,-1.261020857085199,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.5015728708992264,-0.29964605183118764,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.28145549545785276,-0.22940051504485792,,,,,,-4.317279444262405
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.5560963533445064,0.6318406625236292,,,,,,0.8253112175316591
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6649295575640097,0.7814203797781543,,,,,,-inf
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.0486806771374384,-0.04684911983786266,,,,,,-0.671326317774164
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.47549877694818243,-0.02107454986589774,,,,,,-1.2061652690251425
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4434339463470365,0.5449815773840345,,,,,,-0.4641497302757709
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.012452372148210378,0.3434825514910354,,,,,,0.5242267577686615
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.30414257512261456,0.045329025305401394,,,,,,0.06003457004279822
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.05739309301939888,0.4500711964346078,,,,,,0.6548062418593619
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.03736658149651051,-0.0495111913122554,,,,,,-0.6075851036879084
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3076305907785081,0.281907994681721,,,,,,0.0737312729154721
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.15445849662147149,-0.04000921643325539,,,,,,0.7812027386157919
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.14474733684807828,0.35193429147234323,,,,,,0.7229836406982165
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.6090560350779225,0.8034810927560185,,,,,,0.7499234613588575
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.42210697880087644,-0.1371814849830144,,,,,,-14.755386454678835
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.09689290025340613,0.4628577233730944,,,,,,0.5302938006391059
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2646140870781346,0.5263295065592644,,,,,,0.5546034006462582
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.9735563707041945,-0.9849484807043054,,,,,,-1.271548486314283
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.12190450038501244,0.2752021640511392,,,,,,0.8305895876805385
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2721743027061376,0.2757095568380481,,,,,,0.22805442406136422
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.0625701438402193,0.3223709091789779,,,,,,0.08530383533875296
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.003321769953985365,0.1678454782353589,,,,,,-0.5036750745726357
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.9536832959207646,-0.6421676310638467,,,,,,-1.2451498843331297
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.6773517694602766,-0.7704211535112929,,,,,,-11.823324199980675
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.29510772999753976,0.32538967695322135,,,,,,-0.7544560838595366
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.22086773145838723,0.28451622287472034,,,,,,0.45860978159290855
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.3842758193760087,0.40321619118116137,,,,,,0.20388256896709533
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.4681809524219236,0.6264023079098251,,,,,,0.6269695137046069
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.19851176281756833,0.15954418299687234,,,,,,0.5814248476794586
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.08258921991152723,0.09750999354794593,,,,,,
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.1288429306324408,0.5219671305949783,,,,,,0.5626908669979946
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.8199266300399507,-0.05376668942299889,,,,,,-0.8794258509224747
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3717711385521445,-0.2755794319494894,,,,,,0.2587753516223397
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.22878321764987808,0.007162160272967677,,,,,,-0.09959542521069764
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.2130106539448411,0.32283733431861206,,,,,,-0.42178766678350876
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,-0.3020950732429566,-0.042744204641639305,,,,,,0.5152460485754723
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.047740291083039565,0.24282728104253948,,,,,,0.37441235837212106
0.025,DGPNorm_0_1,mean,4,10,1000,,,,,,,,,0.33660605304099556,0.36522192818875787,,,,,,0.49248380834058136
