alpha,dgp,statistic,n,B,repetitions,true_value,exact,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6354318872020879,,,,,,,,,-0.6183666441780786,-0.7022328452673064,,,,,,-0.7178108503065137
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9228627734594341,,,,,,,,,-0.873172433940562,-0.8836755790242945,,,,,,-0.7190323358415485
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.330412793255946,,,,,,,,,-0.5512948564580851,-0.47131207926125074,,,,,,-0.5838440827967978
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.3165599003049686,,,,,,,,,-0.4635065519953706,-0.34528096673027736,,,,,,-0.18798024461166096
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.3644243831524484,,,,,,,,,-0.1885491397574265,-0.20283246659023307,,,,,,0.23133244777629758
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6944150049795764,,,,,,,,,-0.8853507042685801,-0.8039191961052345,,,,,,-1.2044022197634097
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.0327311469995535,,,,,,,,,-1.2534124066437968,-1.3187007871643726,,,,,,-1.8381764541789172
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9347455989567268,,,,,,,,,-0.9230477618717419,-0.9800880060811943,,,,,,-0.666074892383149
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.06029373117040626,,,,,,,,,-0.024875282400378285,-0.03261965377991438,,,,,,-0.46368156051114384
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.2638486303433479,,,,,,,,,-0.12589963383696567,-0.2632298634917611,,,,,,0.2577909778367292
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.10987210840999956,,,,,,,,,-0.18790425157188956,-0.23732152736455975,,,,,,-0.10516728809286807
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.4620398420632641,,,,,,,,,-0.6557250907671422,-0.7611128255534982,,,,,,-0.5282992698630298
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.04825711608520855,,,,,,,,,-0.29800299232409244,-0.546533062530178,,,,,,0.6416893582676217
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.1950935062300554,,,,,,,,,-0.2687678658587789,-0.24360058141937665,,,,,,0.04078906495832357
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5890957138782913,,,,,,,,,-0.5089716298663417,-0.5421681107138164,,,,,,-0.07725598597779992
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6276584379602692,,,,,,,,,-0.6213796019105188,-0.7168303588420472,,,,,,-0.70317857660102
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5272373845982455,,,,,,,,,-0.6088895150033544,-0.6788025743397653,,,,,,-0.4818997785347176
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8300469069844256,,,,,,,,,-0.9401741800167631,-1.0173465707000529,,,,,,-0.8445033257021823
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8566682063098323,,,,,,,,,-0.6944616577830461,-0.6842827698147412,,,,,,-0.5335536715599973
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7014598273262418,,,,,,,,,-0.796668678980748,-0.8529548339854054,,,,,,-1.4301154354193975
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.185439281659721,,,,,,,,,-1.1274041914357111,-1.2205842365394475,,,,,,-1.016652556425414
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5872035467714035,,,,,,,,,-0.5291614077306411,-0.5632176448589175,,,,,,-0.6927279290068684
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.4122320907212241,,,,,,,,,-0.48249480773487957,-0.3963889506858695,,,,,,-0.5488300372438022
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6437977415895885,,,,,,,,,-1.0460546898840517,-0.9343908800786151,,,,,,-1.445496018578496
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5471379110160132,,,,,,,,,-0.5436511228209698,-0.546312745407445,,,,,,-0.5929597209929126
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6689902744547425,,,,,,,,,-0.9824691723058192,-1.0137032833560709,,,,,,-0.287230908238609
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.37671827543763964,,,,,,,,,-0.6738997091457359,-0.5076347385672267,,,,,,-0.24173249456475004
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.47312153264844425,,,,,,,,,-0.647720206385362,-0.7414839978607272,,,,,,-1.376726113976158
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6070813588781642,,,,,,,,,-0.6181165883325437,-0.6597105415746516,,,,,,-2.1712497570899707
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.15026533007658655,,,,,,,,,-0.07041769001069481,-0.13979067173224283,,,,,,0.34169998459799866
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.028471673450082613,,,,,,,,,-0.0948009095250788,-0.21273703275731382,,,,,,-3.3943609253032045
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5590721972520779,,,,,,,,,-0.7301804336689731,-0.7162723980016519,,,,,,-1.3446548966039988
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.422398083836097,,,,,,,,,-1.4876312007712094,-1.503759490696587,,,,,,-2.136458686139666
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7932668092373092,,,,,,,,,-0.8272502494279377,-0.8341417067048558,,,,,,-0.9225389454514523
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.2015015954234487,,,,,,,,,-1.4415568864012922,-1.4514800297087256,,,,,,-1.2759606094274967
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.877715442466066,,,,,,,,,-0.8982655389233726,-0.8720183267908295,,,,,,-1.7566330495992482
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8566195038878224,,,,,,,,,-0.8384209823055351,-0.8786800999415955,,,,,,-0.5930925559103754
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.1376146212985927,,,,,,,,,-1.1417464565511934,-1.3118654301220685,,,,,,-1.5117746538706185
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8680122911399712,,,,,,,,,-0.9850031193583264,-0.8760932600929657,,,,,,-0.5297113281383607
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.4820257459870596,,,,,,,,,-0.4833317361782574,-0.5969630553631585,,,,,,-0.8230481606746745
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.1001363657204688,,,,,,,,,-0.975295200290706,-0.9661378859538268,,,,,,-1.1777871025800377
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.86214611643755,,,,,,,,,-0.8590021745526553,-0.8118262246465779,,,,,,-0.9147231938300009
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6978045524944937,,,,,,,,,-0.48069256306751773,-0.49944267438038153,,,,,,-0.6410084625678322
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.3814285613141099,,,,,,,,,-0.41389008131014443,-0.4996491960071486,,,,,,-0.6284979583367278
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.619646747766533,,,,,,,,,-0.5878125947288169,-0.6565851192947871,,,,,,-0.36432820368992574
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.1369546866257623,,,,,,,,,-1.275342418815419,-1.2661832989404227,,,,,,-1.0299926630333063
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.24590819352603682,,,,,,,,,-0.026755135088724458,-0.07328854189585038,,,,,,-0.29202313428864024
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9711743372377899,,,,,,,,,-0.9806777627370193,-1.0854394318962057,,,,,,-0.5122293208046469
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.0552120816981923,,,,,,,,,-0.9994071668537551,-1.0720226287682972,,,,,,-0.59585795149942
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9658028443341389,,,,,,,,,-1.0743774682799692,-1.19934132258171,,,,,,-1.1497487270215903
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7147890106824326,,,,,,,,,-0.716228028485168,-0.7534416100209297,,,,,,-1.0352898964806914
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6623579448000395,,,,,,,,,-0.6406164272735517,-0.6555107633226167,,,,,,-0.40087345801242746
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7780038643844358,,,,,,,,,-0.5783634542653087,-0.6289835012515437,,,,,,-0.9002940629681369
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7021725041929558,,,,,,,,,-0.6578199464863304,-0.8208008815630994,,,,,,-1.0133428142166943
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.2850303674265946,,,,,,,,,-0.22764811998007772,-0.28162261496232277,,,,,,0.2180854339467589
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.0038886803990226,,,,,,,,,-1.210817652056647,-1.1275364554036345,,,,,,-0.5886653642747006
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6277198485632667,,,,,,,,,-0.762316853772349,-0.723068761439535,,,,,,-0.2528536530745252
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.2267064438056302,,,,,,,,,-0.07770744406323815,-0.19016886275261924,,,,,,-0.18112770920310345
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.240390783965868,,,,,,,,,-0.36340802318115684,-0.5404930071357166,,,,,,-0.46939698626187953
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6185999047736146,,,,,,,,,-0.6358325329047358,-0.6766806976938158,,,,,,-0.6361479976613033
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6809432281936341,,,,,,,,,-0.6115590576422346,-0.5805951242738936,,,,,,-0.5322298041279588
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.15761714758267636,,,,,,,,,-0.48057455788167,-0.7368556331642241,,,,,,-1.9352400236115694
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8849931642903074,,,,,,,,,-0.7701475626667624,-0.7475401490785135,,,,,,-0.5914944812824848
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7767084294789014,,,,,,,,,-0.6630111513378105,-0.7831672734850839,,,,,,-1.7131493312202846
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9129077360516455,,,,,,,,,-0.8955871362256683,-1.0595410801532095,,,,,,-0.6753393953386819
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.4720597929761216,,,,,,,,,-0.5802049635173466,-0.682344651365933,,,,,,-0.03319834574132486
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.01885484412366234,,,,,,,,,-0.15953836453189496,-0.21899421312526807,,,,,,-0.4371780664825057
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5659242087018519,,,,,,,,,-0.7620504573814537,-0.7670584473910823,,,,,,-0.6903727287270905
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.4570132133208843,,,,,,,,,-0.5273737680082917,-0.4133502074156832,,,,,,-0.47172387059411003
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.18284467578739988,,,,,,,,,-0.35683818514542226,-0.2819464362302382,,,,,,-1.3077252235991028
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.2587925244907282,,,,,,,,,-0.18693888414462556,-0.2187629074688842,,,,,,-0.38171356616187946
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5324153817005051,,,,,,,,,-0.7101473542188543,-0.8246983421742208,,,,,,-0.46808777964152953
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7269454460803011,,,,,,,,,-0.6836317101249867,-0.6988022496836154,,,,,,-0.853259355301746
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.794303489952642,,,,,,,,,-1.004949689292877,-1.1489945954938998,,,,,,-1.2116708965290337
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5903270514255786,,,,,,,,,-0.5285209935793646,-0.47895209238698333,,,,,,-1.3703328017105836
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.38217608384719065,,,,,,,,,-0.33618722923178185,-0.4524451203865529,,,,,,-0.3724222231030191
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9234016262553936,,,,,,,,,-1.0475975193768803,-1.1212459101298318,,,,,,-0.9870509596471271
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.38934066261326195,,,,,,,,,-0.6261803414499554,-0.6620309857686786,,,,,,-0.32934526695072336
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6920915358130714,,,,,,,,,-0.5931769180311124,-0.6221422556793103,,,,,,-0.6215833046316525
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9169668440319488,,,,,,,,,-0.9518112715251994,-0.9736252599712681,,,,,,-0.7367739448727819
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.2373759440165314,,,,,,,,,-0.22039246125418588,-0.3669959994116934,,,,,,-0.13166551237192642
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.0009941282792400585,,,,,,,,,-0.13004445837871426,-0.1761356748559329,,,,,,-0.43393676551836446
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5035788256819766,,,,,,,,,-0.5493680409009496,-0.6013447032655856,,,,,,-3.5678927345562355
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5009872833653082,,,,,,,,,-0.6924286164025799,-0.7461475163394509,,,,,,-1.7849062917684293
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7240294341300699,,,,,,,,,-0.86777614782348,-0.9888253569404375,,,,,,-0.7563046555559223
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.4580767583867673,,,,,,,,,-0.4854773847274577,-0.5844063448747121,,,,,,-0.16021072049565468
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.3407127576240881,,,,,,,,,-0.4614087806420601,-0.5102769316954799,,,,,,-4.34809913933617
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.4808601960937182,,,,,,,,,-0.7500557057160566,-0.8231965542009843,,,,,,-0.7749860374519906
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.2247340142310903,,,,,,,,,0.10241429523161405,0.2657562739895322,,,,,,0.3950793806867276
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5511162433043786,,,,,,,,,-0.6375947086640974,-0.6596472010148099,,,,,,-2.5632639469993186
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.0421574105446605,,,,,,,,,-0.99546010844847,-1.0299614453909096,,,,,,-0.7791541832853421
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.40130982743021737,,,,,,,,,-0.22315990150779139,-0.20362934371540461,,,,,,0.009916059794393195
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.2516045053887592,,,,,,,,,-1.2186914054657487,-1.2264896107215157,,,,,,-1.7661644725567094
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.2132329952911015,,,,,,,,,-0.4063219386133621,-0.5236917539146015,,,,,,-0.2577047036584331
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.3330180646818012,,,,,,,,,-0.2018924183708959,-0.27538008627780014,,,,,,-0.30784573390928405
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.3011302185133935,,,,,,,,,-0.5689346982995284,-0.6207756879638442,,,,,,0.14544699070680028
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.45901175519173304,,,,,,,,,-0.3893380200956443,-0.46789994694875076,,,,,,-0.3040810763472659
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.656968620959667,,,,,,,,,-0.4618907827092192,-0.4373494745248695,,,,,,-0.7962781421798927
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7016031875141007,,,,,,,,,-0.7823908971454274,-0.7919045628106813,,,,,,-0.49463169505331517
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5272592120247643,,,,,,,,,-0.45150691545829397,-0.3848464624044632,,,,,,-0.39569802277531135
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7380628005774522,,,,,,,,,-0.7170346672859973,-0.6866830218434893,,,,,,-1.5351104596939669
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.48558938064268153,,,,,,,,,-0.5639177808095216,-0.6005846267990291,,,,,,-0.2898593209182011
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9882717385729405,,,,,,,,,-1.0304206305053019,-1.008464079913166,,,,,,-0.8165536102120343
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.0062200854570609865,,,,,,,,,0.09709123938658576,0.07508024608034376,,,,,,-0.1097601974672292
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.1715083268933631,,,,,,,,,-0.5168763044502447,-0.5575525256850724,,,,,,-0.40118644243724305
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5031232718018982,,,,,,,,,-0.7051261877507541,-0.769416687895012,,,,,,0.11148687397500304
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.07213519267994883,,,,,,,,,0.20567175761141138,0.10604813350454403,,,,,,0.44065597948965324
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9262383392610891,,,,,,,,,-0.9050295089507367,-0.7970387596219541,,,,,,-1.285855787127993
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.2557375587601871,,,,,,,,,-0.33386958752401596,-0.3370321301552204,,,,,,-0.6280442487891893
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8522871705574198,,,,,,,,,-1.0524132619826332,-1.06538537392173,,,,,,-1.0497732139805744
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.2457827413544762,,,,,,,,,0.29613273066937584,0.16403031316337072,,,,,,0.5984876994465442
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7773107218811209,,,,,,,,,-1.1239483174436977,-1.2679858667555428,,,,,,-0.7815383474798946
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.1058279759955798,,,,,,,,,-0.1947480774143322,-0.24650418389145728,,,,,,-0.9202463976160788
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7160635940632096,,,,,,,,,-0.7961021993409225,-0.772403066027224,,,,,,-3.3591011807563937
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.45283117798916694,,,,,,,,,-0.5095325595676737,-0.5149631750625004,,,,,,-0.8008124986019723
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6751086750902107,,,,,,,,,-0.9835340595165425,-1.0779057109037953,,,,,,-1.113943717296382
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.04809303616686411,,,,,,,,,0.06878837401700799,0.030999875436390163,,,,,,-0.48534659094536514
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.15322876062753044,,,,,,,,,0.13890686508840044,0.09414034459428994,,,,,,0.09066062898124777
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.3698000562822063,,,,,,,,,-0.2766966012596703,-0.2906210569305739,,,,,,-0.34302755890117054
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.20171052287281155,,,,,,,,,-0.1395907351522111,-0.1565226731305789,,,,,,0.0008228942779440196
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6739099930728492,,,,,,,,,-0.9337404677432755,-0.9331993114497463,,,,,,-0.9764659149263235
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.0063970672292615,,,,,,,,,-0.9570524891821811,-0.970836483455876,,,,,,-0.6306353887174592
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.934819865449846,,,,,,,,,-0.9531280318022521,-0.9621705500412323,,,,,,-1.5385149524660209
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.787737835503465,,,,,,,,,-0.7880906219483497,-0.7538867450732515,,,,,,-0.5556183368645728
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8950116939898392,,,,,,,,,-1.1360256866800644,-1.2626733194250224,,,,,,-1.3468225658895605
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6756633033514126,,,,,,,,,-0.8256688907278991,-0.9204891984273895,,,,,,-0.509280379417546
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.78747490230029,,,,,,,,,-0.8081768270951448,-0.9318241414387789,,,,,,-0.5612221919032232
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.498814198038645,,,,,,,,,-0.2895196248197147,-0.21901851471125847,,,,,,-0.07390499386840635
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.46049796276869404,,,,,,,,,-0.3148977353648338,-0.29269068220542044,,,,,,-0.1440616890651633
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.18374504348450849,,,,,,,,,0.1301673903567071,0.09993936044670707,,,,,,0.23719532142787447
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.0982167692403988,,,,,,,,,-0.30114249349420275,-0.355132603127627,,,,,,-0.5399627164313366
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9271753247803446,,,,,,,,,-1.0907197658982062,-1.1944063103147626,,,,,,-1.7662976724785762
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.38250356278775527,,,,,,,,,-0.238923658819492,-0.2197965770760596,,,,,,-0.3513251208156509
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7333768855941254,,,,,,,,,-0.491084862681579,-0.5085753232379496,,,,,,-0.5945921308235481
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.43328299158349737,,,,,,,,,-0.44011401936195516,-0.5403459012018617,,,,,,-0.37242478584296745
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9486059211050744,,,,,,,,,-1.0324614005582249,-1.047874591705753,,,,,,-0.6599417010903166
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8340438400332245,,,,,,,,,-0.5547102021680415,-0.5734594674642933,,,,,,-0.4581792977391893
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8679314173236057,,,,,,,,,-0.7986167236971283,-0.8840352893003305,,,,,,-0.5312617870907047
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.2282060934176684,,,,,,,,,-1.3163245176852314,-1.2647846159469056,,,,,,-1.7163920135355961
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.1303813345774623,,,,,,,,,-1.335058516161114,-1.3464900838231966,,,,,,-0.9354094289886354
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7426476366783564,,,,,,,,,-1.04514486327219,-1.059039694236349,,,,,,-1.5267938342714484
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.18501332100997514,,,,,,,,,-0.01864565057106793,-0.051166191878172486,,,,,,0.11974340314917159
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.0921559666282379,,,,,,,,,-1.1239204771118705,-1.1864795844862144,,,,,,-1.2308357725854007
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.29378808750800883,,,,,,,,,-0.5377404517990367,-0.6744116080826235,,,,,,0.19340614387324367
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5195810466036801,,,,,,,,,-0.7393803264181711,-0.8385179345644472,,,,,,-1.1867635153448977
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.004280796115237684,,,,,,,,,0.019504189334813682,0.024259378777976626,,,,,,-0.11230328342433094
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7985595127963332,,,,,,,,,-0.9701439297856831,-0.9642014178920055,,,,,,-1.182449991567965
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7924386589295398,,,,,,,,,-0.9149712656546857,-1.140820383552884,,,,,,-0.5754006198236262
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.690791707187801,,,,,,,,,-0.42985769739008733,-0.445794476866348,,,,,,-0.5807418430360956
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.31368506241696104,,,,,,,,,-0.7909790276692775,-0.7325798323313178,,,,,,-0.7598331793856523
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.3662854577476138,,,,,,,,,-0.2863420744455948,-0.39577981010936103,,,,,,-0.6506236001652581
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.11138849688174396,,,,,,,,,-0.14711427038981212,-0.1386116124643247,,,,,,-0.6037523717889242
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9429654433844445,,,,,,,,,-1.019142516498822,-1.13927872691907,,,,,,-1.0076668902350576
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.30581054888482984,,,,,,,,,-0.3453229756899573,-0.38391094655125235,,,,,,-0.299159371164749
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9497188063750421,,,,,,,,,-1.0548747158415706,-1.0254954130778926,,,,,,-0.7572006355251122
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6071302136288864,,,,,,,,,-0.4020682105758996,-0.3594511617792197,,,,,,-0.6202828886357813
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.17535766316821733,,,,,,,,,0.22061514726221726,0.22593204869990516,,,,,,0.23801854557473381
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6134465144965604,,,,,,,,,-0.8640439230522035,-0.9070633275195479,,,,,,-0.7424741449549613
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.0324883482286964,,,,,,,,,-0.9870516995458007,-1.000877614192788,,,,,,-1.4117811454041207
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.05650485435509689,,,,,,,,,-0.10674745236780081,-0.145353529243477,,,,,,-0.8017903901121245
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.9280502516667203,,,,,,,,,-0.7136047072696619,-0.7412210114613738,,,,,,-0.47804225437092274
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5593377806605413,,,,,,,,,-1.1609241565464978,-1.2749404037155774,,,,,,-1.818831592324281
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.6510927405574352,,,,,,,,,-0.45170330842586814,-0.4554009514839459,,,,,,-0.19349180189678594
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.2802006834781795,,,,,,,,,-0.2961290151350322,-0.2879659395520622,,,,,,0.13468103680256333
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8534959439879691,,,,,,,,,-0.9134889439414919,-1.024593492976853,,,,,,-1.2676921895879898
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.8313150051748798,,,,,,,,,-1.0832260809964351,-1.1083085071157477,,,,,,-2.9346340836781906
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.858585591499248,,,,,,,,,-0.8973434308093715,-0.9335236020359706,,,,,,-0.6814290818981639
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.276057565579904,,,,,,,,,-0.3236236594415949,-0.33951527432295336,,,,,,-0.37772343179216006
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5647499853641705,,,,,,,,,-0.5261425863376292,-0.5085871404706053,,,,,,-0.6971463402663276
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.64406355581541,,,,,,,,,-0.5866968983326999,-0.7046948572331789,,,,,,-2.2198545076737535
0.05,DGPNorm_0_1,mean,8,10,1000,0,-1.2085200995870589,,,,,,,,,-1.344091739352208,-1.4359615349725534,,,,,,-1.806486058019388
0.05,DGPNorm_0_1,mean,8,10,1000,0,0.8770470335332468,,,,,,,,,0.9414795744116098,0.8560001626738514,,,,,,0.9330742399966374
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7926865175478492,,,,,,,,,-1.1984807279124325,-1.2486349023686678,,,,,,-1.8113025922034192
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.7442263061345645,,,,,,,,,-0.8274128610931104,-0.9002367289194474,,,,,,-2.233904588065908
0.05,DGPNorm_0_1,mean,8,10,1000,0,-0.5476425338894326,,,,,,,,,-0.46139349370741395,-0.44494449396211927,,,,,,-0.5446116997712895
