dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.000997304916381836,0.012965679168701172,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.012965917587280273,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.012964963912963867,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.000997304916381836,0.012965202331542969,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009975433349609375,0.011967658996582031,,,,,,0.000997304916381836
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.014960765838623047,,,,,,0.0009982585906982422
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.000997304916381836,0.016614437103271484,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.015957117080688477,,,,,,0.000997781753540039
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009975433349609375,0.014960289001464844,,,,,,0.0009996891021728516
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009987354278564453,0.01595449447631836,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.015958786010742188,,,,,,0.0009951591491699219
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0010025501251220703,0.01795196533203125,,,,,,0.0009944438934326172
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.02293848991394043,,,,,,0.001993417739868164
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009696483612060547,0.017984390258789062,,,,,,0.0010249614715576172
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01991438865661621,,,,,,0.0009968280792236328
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.016954421997070312,,,,,,0.000997304916381836
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009975433349609375,0.016956329345703125,,,,,,0.0010020732879638672
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009996891021728516,0.015950441360473633,,,,,,0.0019969940185546875
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.018944263458251953,,,,,,0.0019948482513427734
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01795172691345215,,,,,,0.000997781753540039
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009946823120117188,0.021944046020507812,,,,,,0.001997709274291992
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.021938323974609375,,,,,,0.002028226852416992
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009975433349609375,0.022905588150024414,,,,,,0.001996278762817383
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009975433349609375,0.020942211151123047,,,,,,0.000997304916381836
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0010790824890136719,0.01695418357849121,,,,,,0.0009167194366455078
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009968280792236328,0.01599264144897461,,,,,,0.0009961128234863281
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.015924930572509766,,,,,,0.002026081085205078
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0010039806365966797,0.0229341983795166,,,,,,0.0019927024841308594
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.016922473907470703,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.021939992904663086,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.017952442169189453,,,,,,0.000997304916381836
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.017955541610717773,,,,,,0.001996278762817383
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.020949363708496094,,,,,,0.002022266387939453
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01795172691345215,,,,,,0.0009639263153076172
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009975433349609375,0.0139617919921875,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009646415710449219,0.017985105514526367,,,,,,0.0020301342010498047
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.000997781753540039,0.014923572540283203,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01296544075012207,,,,,,0.0019948482513427734
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.000980377197265625,0.013997077941894531,,,,,,0.0009815692901611328
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.012964725494384766,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009980201721191406,0.011967658996582031,,,,,,0.0009968280792236328
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01296544075012207,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.014992475509643555,,,,,,0.0009963512420654297
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009984970092773438,0.013164758682250977,,,,,,0.0009963512420654297
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01392984390258789,,,,,,0.0020339488983154297
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0010004043579101562,0.011961698532104492,,,,,,0.000993967056274414
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009970664978027344,0.011935949325561523,,,,,,0.000997781753540039
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009982585906982422,0.011968135833740234,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011966943740844727,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01299905776977539,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011968851089477539,,,,,,0.0010013580322265625
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.015953779220581055,,,,,,0.001993894577026367
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011967897415161133,,,,,,0.000997304916381836
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009975433349609375,0.011968135833740234,,,,,,0.0
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.012967824935913086,,,,,,0.0009951591491699219
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.012928485870361328,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.012001752853393555,,,,,,0.0010004043579101562
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.012964963912963867,,,,,,0.0
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.014961004257202148,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0010542869567871094,0.011967658996582031,,,,,,0.0009410381317138672
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011967897415161133,,,,,,0.0009970664978027344
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.014994144439697266,,,,,,0.0009982585906982422
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011972665786743164,,,,,,0.0009920597076416016
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01196742057800293,,,,,,0.0009987354278564453
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011967182159423828,,,,,,0.0009980201721191406
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011968135833740234,,,,,,0.0009982585906982422
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.01196599006652832,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011967658996582031,,,,,,0.0009975433349609375
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009970664978027344,0.0109710693359375,,,,,,0.0
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.012931585311889648,,,,,,0.0009968280792236328
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0,0.011968135833740234,,,,,,0.000997304916381836
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009968280792236328,0.010970830917358398,,,,,,0.000997304916381836
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.000997781753540039,0.010970592498779297,,,,,,0.0009968280792236328
DGPNorm_0_1,mean,8,10,1000,,,,,,,,,0.0009970664978027344,0.010970830917358398,,,,,,0.0009980201721191406
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.011970281600952148,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013927698135375977,,,,,,0.004021644592285156
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.011967897415161133,,,,,,0.004148721694946289
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.01775979995727539,,,,,,0.004986286163330078
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.01495981216430664,,,,,,0.003989696502685547
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012009143829345703,,,,,,0.003948211669921875
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01894974708557129,,,,,,0.004986286163330078
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997781753540039,0.01296544075012207,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.011967897415161133,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012965679168701172,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013962745666503906,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013962984085083008,,,,,,0.003988742828369141
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.011968374252319336,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01595926284790039,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012999534606933594,,,,,,0.003954410552978516
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013962984085083008,,,,,,0.003987789154052734
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012966156005859375,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.001024484634399414,0.012977838516235352,,,,,,0.00394892692565918
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.011967897415161133,,,,,,0.0039899349212646484
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.017950773239135742,,,,,,0.007015228271484375
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.014928579330444336,,,,,,0.003987789154052734
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013964176177978516,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01296544075012207,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013993978500366211,,,,,,0.0039899349212646484
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012932062149047852,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012964725494384766,,,,,,0.004988908767700195
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997781753540039,0.01196599006652832,,,,,,0.003991365432739258
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012965202331542969,,,,,,0.004987001419067383
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012964963912963867,,,,,,0.003988742828369141
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013962984085083008,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997781753540039,0.012965917587280273,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013962507247924805,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012962579727172852,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.019983768463134766,,,,,,0.0039522647857666016
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.01396322250366211,,,,,,0.003990888595581055
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.016952991485595703,,,,,,0.006981372833251953
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0010304450988769531,0.017953157424926758,,,,,,0.004986286163330078
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.014926910400390625,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01296377182006836,,,,,,0.0039899349212646484
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997781753540039,0.012964725494384766,,,,,,0.004023075103759766
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.011968135833740234,,,,,,0.003956794738769531
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009982585906982422,0.012000083923339844,,,,,,0.003991603851318359
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0010406970977783203,0.011932373046875,,,,,,0.003980875015258789
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0010328292846679688,0.011933088302612305,,,,,,0.003954887390136719
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.011967658996582031,,,,,,0.003987789154052734
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012966156005859375,,,,,,0.004986286163330078
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.015959739685058594,,,,,,0.004986286163330078
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009639263153076172,0.012996673583984375,,,,,,0.0030252933502197266
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0010225772857666016,0.016922473907470703,,,,,,0.005986452102661133
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009708404541015625,0.012963533401489258,,,,,,0.004016399383544922
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0010285377502441406,0.013938188552856445,,,,,,0.0029935836791992188
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009987354278564453,0.013928890228271484,,,,,,0.004021406173706055
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009641647338867188,0.011968612670898438,,,,,,0.0040225982666015625
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009961128234863281,0.012930870056152344,,,,,,0.005983114242553711
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009958744049072266,0.012967109680175781,,,,,,0.005022287368774414
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.01495051383972168,,,,,,0.00396418571472168
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009598731994628906,0.012004852294921875,,,,,,0.003026247024536133
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.01293039321899414,,,,,,0.0029921531677246094
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.01396322250366211,,,,,,0.004988193511962891
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009963512420654297,0.012964248657226562,,,,,,0.004025697708129883
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012931108474731445,,,,,,0.005018949508666992
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.015964746475219727,,,,,,0.005942821502685547
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.019948959350585938,,,,,,0.006978750228881836
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009968280792236328,0.019947290420532227,,,,,,0.00598454475402832
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.018950462341308594,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01495814323425293,,,,,,0.004988908767700195
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.012964963912963867,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.018949270248413086,,,,,,0.006981372833251953
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009965896606445312,0.015957117080688477,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013961315155029297,,,,,,0.004988670349121094
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.018949031829833984,,,,,,0.00498652458190918
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013963699340820312,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997781753540039,0.012964487075805664,,,,,,0.0039904117584228516
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009968280792236328,0.012964963912963867,,,,,,0.00399017333984375
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.012963294982910156,,,,,,0.0039904117584228516
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013962984085083008,,,,,,0.004984617233276367
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01396322250366211,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009984970092773438,0.014960289001464844,,,,,,0.005985260009765625
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013997316360473633,,,,,,0.004985332489013672
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.014958381652832031,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000995635986328125,0.015924930572509766,,,,,,0.0069811344146728516
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.019948482513427734,,,,,,0.00601959228515625
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009980201721191406,0.016916990280151367,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.018952608108520508,,,,,,0.003988504409790039
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.014957904815673828,,,,,,0.004987239837646484
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.017952680587768555,,,,,,0.007016420364379883
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.01692056655883789,,,,,,0.003988742828369141
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.014992237091064453,,,,,,0.0039899349212646484
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.014925241470336914,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.012965202331542969,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.012967586517333984,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012965202331542969,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013963699340820312,,,,,,0.004027128219604492
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.016916990280151367,,,,,,0.007012605667114258
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009946823120117188,0.013932943344116211,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.00099945068359375,0.015990257263183594,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.013925790786743164,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013963460922241211,,,,,,0.0039920806884765625
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013993263244628906,,,,,,0.003958702087402344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013993501663208008,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012931346893310547,,,,,,0.0040264129638671875
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013925313949584961,,,,,,0.003989696502685547
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013962507247924805,,,,,,0.006983041763305664
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.015955209732055664,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.011968135833740234,,,,,,0.003989696502685547
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012967348098754883,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009980201721191406,0.011968374252319336,,,,,,0.0040209293365478516
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997781753540039,0.02094578742980957,,,,,,0.006981611251831055
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01592230796813965,,,,,,0.004984617233276367
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.018951892852783203,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.016954421997070312,,,,,,0.0029916763305664062
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.013928413391113281,,,,,,0.004576444625854492
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01296544075012207,,,,,,0.0039882659912109375
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009286403656005859,0.013035058975219727,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.014960527420043945,,,,,,0.0039899349212646484
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.017952680587768555,,,,,,0.003988504409790039
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01894664764404297,,,,,,0.003991365432739258
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009999275207519531,0.016989946365356445,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0010004043579101562,0.01891160011291504,,,,,,0.00698089599609375
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.0169522762298584,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.019947052001953125,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.017951488494873047,,,,,,0.004022359848022461
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009591579437255859,0.01596212387084961,,,,,,0.0059850215911865234
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009975433349609375,0.01894688606262207,,,,,,0.004990577697753906
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01695418357849121,,,,,,0.007977485656738281
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009911060333251953,0.016993284225463867,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.015926361083984375,,,,,,0.004985332489013672
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.015958309173583984,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01695561408996582,,,,,,0.003988027572631836
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.015954971313476562,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01396322250366211,,,,,,0.003988981246948242
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009968280792236328,0.014960527420043945,,,,,,0.00797891616821289
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.020946741104125977,,,,,,0.006979227066040039
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01496124267578125,,,,,,0.004987478256225586
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009968280792236328,0.015957355499267578,,,,,,0.003989696502685547
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01495981216430664,,,,,,0.003991127014160156
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009992122650146484,0.017951250076293945,,,,,,0.006981372833251953
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.02094101905822754,,,,,,0.006983518600463867
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009999275207519531,0.01495814323425293,,,,,,0.0039882659912109375
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.021940946578979492,,,,,,0.005983591079711914
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.018949270248413086,,,,,,0.004985809326171875
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009980201721191406,0.022939682006835938,,,,,,0.0049860477447509766
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.021940946578979492,,,,,,0.004986286163330078
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997781753540039,0.01496124267578125,,,,,,0.003987789154052734
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.027925729751586914,,,,,,0.007978200912475586
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.029920339584350586,,,,,,0.004987955093383789
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.022939205169677734,,,,,,0.00498509407043457
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.02094435691833496,,,,,,0.005983829498291016
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009965896606445312,0.019947052001953125,,,,,,0.004988193511962891
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009963512420654297,0.02493429183959961,,,,,,0.005982875823974609
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0020110607147216797,0.019948959350585938,,,,,,0.006964921951293945
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009970664978027344,0.017950773239135742,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01595783233642578,,,,,,0.005021333694458008
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.014957904815673828,,,,,,0.003989219665527344
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.018949508666992188,,,,,,0.004988670349121094
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01396036148071289,,,,,,0.004987001419067383
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009958744049072266,0.01296687126159668,,,,,,0.003988742828369141
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.01392817497253418,,,,,,0.003989458084106445
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.000997304916381836,0.01296544075012207,,,,,,0.003990888595581055
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0,0.012997865676879883,,,,,,0.006981611251831055
DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.0009980201721191406,0.020910024642944336,,,,,,0.003988981246948242
