CI,dgp,statistic,n,B,repetitions,percentile,basic,bca,bc,standard,smoothed,double,studentized,ttest,wilcoxon,ci_quant_param,ci_quant_nonparam,maritz-jarrett,chi_sq,ci_corr_pearson,double-std
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2533015292847574,1.404609334841772,,,,,,1.1399209212867496
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1189519549184772,1.2976898182872922,,,,,,1.320561918043914
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.428062750877882,1.507341871995463,,,,,,1.6824041227033164
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6776042537935043,1.6336552936325988,,,,,,1.8599586862635844
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2607215404950556,1.5950074353701837,,,,,,1.3666659073107796
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2098396276527175,1.3721486708936068,,,,,,1.0642048842088923
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.876619630359163,0.8436943834603104,,,,,,0.9725540598254616
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,2.22696805227703,2.6645667047378168,,,,,,2.487450255959925
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0160963407753907,1.1502237240560667,,,,,,1.2023213413763647
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7758839330933491,0.926509967573469,,,,,,0.8353453947613173
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.732038320823189,1.925645343423756,,,,,,1.697076522384979
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2728961926764601,1.7280049572701661,,,,,,1.7891933044298272
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7086840172560642,0.7541813006936057,,,,,,0.8340264915161657
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8987825611778205,1.0455862391454687,,,,,,0.92282775365611
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8908122606574644,0.8693452193572195,,,,,,0.9546897887340322
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4709134937426116,1.4853031993621157,,,,,,1.9224998316345636
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4932029222620584,1.5974941668819702,,,,,,1.5400960254461287
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.8370802735942076,2.157491288019415,,,,,,2.360632138048709
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5501367983275227,1.4901833266726752,,,,,,1.3189643006199145
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4626671915122482,1.5669050361928019,,,,,,1.6052958114695866
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0694859280540787,1.2428379266436327,,,,,,1.1202902391787948
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0065469787381973,1.0690373981872723,,,,,,1.0578990720646508
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1253568086699444,1.291126096808916,,,,,,1.3883002720463196
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3363731013659934,1.5281368712201513,,,,,,1.4901368172409482
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8792614314338344,1.0474607356979668,,,,,,1.071371921834063
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7526526581660191,1.9678906519813262,,,,,,2.1589964949070977
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7971193717012439,0.908832831348376,,,,,,0.9245530551714147
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7323827507002911,0.8764473581127417,,,,,,0.8496926993941021
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5168843520372617,1.693900679690905,,,,,,1.8553327944265325
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2542094324770576,1.341273550275211,,,,,,1.6311879011760513
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.003265400682721,1.0229380480884247,,,,,,1.0499395719613656
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3449749297976132,1.500008578117327,,,,,,1.9605875135945954
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8849572559184701,0.949220019325851,,,,,,1.2137506418362292
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.141719058876228,1.3601204270689917,,,,,,1.758736972851966
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8517397056816183,0.8853175745312287,,,,,,0.8081348122233897
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8997917992670245,0.985690683830246,,,,,,0.9551790535484751
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.5942238760195848,0.6727876025399011,,,,,,0.5634294990049421
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1299751828838605,1.225658522674919,,,,,,1.3654011634271697
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0536010737394266,1.1052789129871838,,,,,,1.2236674698929906
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.704831844501756,0.7414272318250414,,,,,,0.775685889764973
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.43849930362061806,0.5161960871363085,,,,,,0.4293790284221295
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3098237700241997,1.5711271349024971,,,,,,1.5957771794792364
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9654990595421344,1.0716801149545765,,,,,,1.1657465497905504
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0961203705673248,1.2093308880530285,,,,,,1.4116107711734154
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.8884453653227142,2.3098019493454265,,,,,,2.516567802997545
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.275496408421345,1.2171848843174744,,,,,,1.7922691158277588
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.9016051724772045,2.158567011446303,,,,,,1.9643726075651147
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7950622103721516,0.7893619715241186,,,,,,0.6346242943154254
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8473336166158442,0.938407085222581,,,,,,0.8143725238632598
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0779451237819055,1.3017924918878707,,,,,,1.1983584498917002
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8592427796202433,1.1905983588635027,,,,,,0.9761224597849798
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5028085772239574,1.7411661445996784,,,,,,1.713535107423143
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2224306095793087,1.2628668636969096,,,,,,1.8308741967303965
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2169656500538837,1.4945486492731768,,,,,,1.2453131209741868
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.8532663884506777,1.8550574540085991,,,,,,2.0261882107988747
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2281254024495425,1.452478502971355,,,,,,1.4450589289204547
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7679610877541025,1.9267675504274195,,,,,,2.469260296569301
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.5287227658133478,0.5552435626982312,,,,,,0.7047634676365699
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.526118012173557,1.6352104300132764,,,,,,1.8929659047769878
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2073106584778397,1.3016161163196673,,,,,,1.296430352541917
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6808320390659253,0.9029455230174398,,,,,,0.6518768594780902
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.985523836773911,0.9526703473455308,,,,,,1.0899645308717154
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9134571879938602,0.99537163696536,,,,,,1.1969059223880056
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.708212032303423,1.925109837882864,,,,,,1.4988990294101607
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0491183839226061,1.234982448855924,,,,,,1.1991031047125138
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.5475055045989063,0.6325239297177776,,,,,,0.8086976986915984
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9990386198655807,1.0505394933750787,,,,,,1.2030834652266145
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.441971024119395,1.4971081322900441,,,,,,1.391929390354523
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2971743671426033,1.4405152269934778,,,,,,1.744682772324834
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8904793744997926,0.9918484192404176,,,,,,1.0412890783109798
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9887729024801728,1.0883683796369623,,,,,,0.9686576606644299
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6789172042282312,1.9279057756722913,,,,,,1.8398143043215858
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4140147698549326,1.636132095307434,,,,,,1.3686170079853772
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.578130485606746,1.9534241755832669,,,,,,1.9686843236901939
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2265541905581805,1.287038206993665,,,,,,1.292195299907382
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5350472497187013,1.701711997086877,,,,,,inf
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.384749199096971,1.472574391020168,,,,,,1.8332500636257971
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6890817721448437,0.7993838201595063,,,,,,0.7190453323180257
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0934071238384573,1.3759241417344699,,,,,,1.4223515678782612
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.9552340910830777,1.897290963619771,,,,,,2.50670096335797
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7634650336868896,1.0679122052082275,,,,,,0.8355540396715795
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1784044846812067,1.3498539610612739,,,,,,1.3313913268828301
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6983621752258339,0.6369553869185873,,,,,,0.8963869203942654
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.154878725728068,1.3619874979646194,,,,,,1.2243102700281363
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9270803352916431,1.1464294855067716,,,,,,1.1360383954435498
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.483565455757769,0.584250398423824,,,,,,0.5024890123094194
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8992126918033557,0.9838139477694203,,,,,,inf
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.130733115330853,1.2825274876627977,,,,,,0.9633087515980778
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5375206419277845,1.8015312220267496,,,,,,1.5753404308917498
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1409942032135172,1.3802316274321509,,,,,,1.1400162938697198
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.5495722578938947,0.6228006936446501,,,,,,0.696650121875719
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0211499668986774,1.0600912020580493,,,,,,0.9504507440261194
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6369042497972504,1.7140930308651394,,,,,,1.6531079051593522
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.5614033551157892,0.7173339753477552,,,,,,0.5904893108635474
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0214816430037308,1.0563033618971018,,,,,,0.9240292147332037
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.093312944321938,1.095392245143062,,,,,,1.4987145815322342
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1236657610151861,1.2530124053603289,,,,,,1.2784039229876965
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0889162691850423,1.2124748279918156,,,,,,1.2064564456917508
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0140632739210842,1.0407152939668483,,,,,,1.1279980440406434
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.227245249223687,1.42403017518013,,,,,,1.3196543817640032
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.428845600904708,1.5669446815025352,,,,,,2.0439272485725883
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6207316745923253,0.766647446755092,,,,,,0.6277212998243099
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3903581698356375,1.773965200981869,,,,,,1.4823040888022698
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0290886132214254,1.1061013968744684,,,,,,1.146781199326396
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0882841424264882,1.1810479791818551,,,,,,1.2112433730775805
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.4679837104656645,0.5323444713434307,,,,,,0.5525057021858876
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8744669699038461,1.0859638193753012,,,,,,0.8886270148400357
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0339253040097849,1.1399486509188992,,,,,,1.5134843441804944
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.254286196414041,1.1535517181498751,,,,,,1.53441156946494
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9719015800023011,1.0839760854620157,,,,,,1.5786151361333272
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.9035750699582672,2.0171465829955157,,,,,,2.49933839956485
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9109058051055386,1.0232830735043117,,,,,,1.030210967231369
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0517091681313655,1.3342059643320865,,,,,,1.231184100447678
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2931816738236126,1.3585257090711806,,,,,,1.194454443293933
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1224558762050307,1.346814620876617,,,,,,1.0497346213781542
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5441815738377338,1.6201950338386122,,,,,,2.019275570010626
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8183779089792442,0.8478280679301546,,,,,,1.1658860726554996
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4350898150624969,1.870585051985215,,,,,,1.4512700984482014
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1658645627042215,1.2340262091110732,,,,,,1.4929513957325893
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2082532420891972,1.369495615358485,,,,,,1.4544597541943638
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.8379738547188198,2.685162518557812,,,,,,1.7478466073853829
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8468383436387694,1.0039981048434237,,,,,,1.0192294127698356
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.5638403524681845,1.554041817212823,,,,,,1.5263417128903383
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.245401338715768,1.434338048740211,,,,,,1.249195957602515
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.476575111158335,1.6491073549401851,,,,,,1.7799281848191635
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.5249515175493873,0.6284669938759038,,,,,,0.4546084781603707
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9758260890741237,1.1963172070831776,,,,,,0.9118876974259028
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3551272679800594,1.4221481623189,,,,,,2.6273341071339598
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.917418037082728,2.436798935114503,,,,,,1.9267968321298947
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0808185429013548,0.9396829397217732,,,,,,1.2914721899896007
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.8298148004728938,1.8727443536100985,,,,,,1.7228053400311576
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4100525142126252,1.5893100697764186,,,,,,1.8152551570240938
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7627688333648495,0.9103173118935435,,,,,,0.7906964337615288
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2631795766354688,1.4782213580627774,,,,,,1.5498653606058634
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.071136792401116,1.1757607401945338,,,,,,1.1284083181392375
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.456318954722681,1.6730860996953216,,,,,,1.6649981909880274
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6243114388636342,0.6703806054401851,,,,,,0.755471298840015
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7130052822330502,1.9758230130976764,,,,,,2.624705261634757
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9451244244920708,1.2084462242676595,,,,,,1.3386460582645323
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2391327115288164,1.2835252942745523,,,,,,1.4938777663275151
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6516948254449658,0.779300321347614,,,,,,0.6221010249578465
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6519852022665837,1.7958261844286143,,,,,,1.8960836920110946
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0311421784864074,1.1098700555208698,,,,,,1.172234745532087
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7509743015411816,0.8420551495823854,,,,,,0.768908247343489
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8464829765172475,0.9749475543590997,,,,,,inf
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0117696865557968,1.2015653973678522,,,,,,0.86007373852536
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7802826063959838,1.8150889005670379,,,,,,3.090924138540111
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1169336317496672,1.3194934129733091,,,,,,1.228410012914884
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.994434974745883,1.050233204864698,,,,,,1.0268961517476511
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9137998280193269,0.9876454295148531,,,,,,0.8633936646842684
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9176192362965125,1.0045422026431052,,,,,,1.1770081295268526
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1523391425472416,1.1844104893263898,,,,,,1.6233948409268095
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1764045218616612,1.4029434274830253,,,,,,1.336004911086781
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.789821672054633,0.9087907097952418,,,,,,1.0575159759328332
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0367244417593429,1.1326556114664086,,,,,,1.0726540580688515
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3236993795743106,1.3032303196255879,,,,,,1.585240869141891
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1600503607909622,1.2606116188727932,,,,,,1.5047870314969334
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3630203757778827,1.7396063490955678,,,,,,1.507625157199469
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1713043066606348,1.3201089931471512,,,,,,1.3123339821398956
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1938859386925589,1.5517705970666753,,,,,,1.3133968577548853
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.137225216139742,1.1793778452185621,,,,,,1.4648914401732416
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1849517585694223,1.4273791721665072,,,,,,1.6958708201878137
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.50627281311484,1.8263179179844862,,,,,,2.0030307153879434
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4788440076459768,1.5492659337636678,,,,,,1.4867332352160734
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0371179000766007,1.2474073915381687,,,,,,1.092113979415716
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6193059290302463,1.9848373051219792,,,,,,2.128032891485245
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2238590673353973,1.2066727641730446,,,,,,1.2731505312619582
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3237034839605837,1.505991959550964,,,,,,1.4029645846917773
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.357917203133229,1.5925347657813638,,,,,,2.089775829775527
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2747188287413835,1.5546863690305681,,,,,,1.3289272253002822
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1826771493470214,1.1278777686873989,,,,,,1.0440292410031256
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.697086969383805,1.922948237080463,,,,,,1.338088056834234
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.165414828133716,1.3312644220182128,,,,,,1.4580106013393743
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.134825589052495,1.1435642656386458,,,,,,1.629653146662512
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0159927299592817,1.1114233616251197,,,,,,1.0535477161698479
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9554719928904978,1.0619576809983444,,,,,,1.0852842178646038
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9619073353692081,1.0810755241475971,,,,,,1.1807178685266384
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6810966225656214,1.7805030615511468,,,,,,2.011468519909717
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1376717161580587,1.2003263820260215,,,,,,1.2141510894048748
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.811931565498653,0.9658761200117143,,,,,,0.8992907973584169
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7572776621958969,0.8257998511034459,,,,,,0.7370280513389373
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2747739333669237,1.3593986458583298,,,,,,1.335231858741989
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9477473204352673,1.1065292142816328,,,,,,0.9824063411655213
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3269053238272104,1.3788700387827406,,,,,,1.4914975756687239
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0155630220618734,1.1009513027386157,,,,,,0.9522317044452451
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3267698806676802,1.5503736848402068,,,,,,1.89792612369811
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.3332103188333608,1.424729467748222,,,,,,1.437158242987243
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9287603237746389,1.0282755188612238,,,,,,1.1729270164863288
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6315810055985822,1.841524603153966,,,,,,2.013593444336739
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7157146371180994,1.916857305010034,,,,,,2.1869289386682937
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.7598139114149285,2.0027162022770515,,,,,,2.859290790012257
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.0224882917990397,1.1878262164786726,,,,,,1.3550897838999918
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4084614388246721,1.7115929170658168,,,,,,1.479846772113777
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.6896689401940788,0.7999823015164818,,,,,,0.7931909165963347
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.9253329153709853,2.470357614783332,,,,,,2.2700714435689413
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2938529253389532,1.5798893609092945,,,,,,1.281469646669288
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1292231601895668,1.1848609376352304,,,,,,1.1943949042262725
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4126108793866086,1.6567368135735099,,,,,,1.7733352243338194
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2925829557905208,1.341728637283226,,,,,,1.6094397467288548
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8885869480305386,1.0737462983659063,,,,,,1.068873320814911
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2128756876680327,1.4561793223781008,,,,,,1.259413401559231
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2204299428652337,1.7388979646769789,,,,,,1.1636161251551362
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4847398362144895,1.762847733499977,,,,,,1.567218089794729
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2743943488810179,1.3152790259973082,,,,,,1.66381460093551
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4504623701141712,1.5616987679862935,,,,,,1.7767009807878953
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.371807940224089,1.4480711513921776,,,,,,2.14449896858941
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.4472823727711044,1.7206462386145913,,,,,,1.6602061576060323
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.1946865285200055,1.5926624243064917,,,,,,1.6129841076182965
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2861390300846909,1.398238537596946,,,,,,1.649876110594846
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9390008605238122,0.9735857409454003,,,,,,0.9901025295704949
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.6879645240443724,1.9644639857651622,,,,,,2.2999928057656676
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.9884785453034435,1.129014574218099,,,,,,1.405776843671059
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.970284482972321,1.0350365309535379,,,,,,1.0136292144645782
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.8317459899119544,0.88281128967826,,,,,,0.9010655040862374
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,1.2884376654226588,1.535566896086765,,,,,,1.6389471137670906
0.9,DGPNorm_0_1,mean,8,100,1000,,,,,,,,,0.7574228039817611,0.8804352696164186,,,,,,0.8502698704951084
